"geocode","etiqueta","granularidad","gcd_isla","gcd_municipio","superficie","utm_x","utm_y","longitud","latitud"
"250mN094425E191575","250mN094425E191575","GRID_250","ES704","35015","6.25","562214.26","3103968.41","-14.366901","28.059619"
"250mN094425E191600","250mN094425E191600","GRID_250","ES704","35015","6.25","562452.27","3104047.46","-14.364475","28.060322"
"250mN094425E191625","250mN094425E191625","GRID_250","ES704","35015","6.25","562690.28","3104126.51","-14.362049","28.061024"
"250mN094425E191650","250mN094425E191650","GRID_250","ES704","35015","6.25","562928.29","3104205.56","-14.359623","28.061726"
"250mN094425E191675","250mN094425E191675","GRID_250","ES704","35015","6.25","563166.3","3104284.6","-14.357197","28.062428"
"250mN094425E191700","250mN094425E191700","GRID_250","ES704","35015","6.25","563404.31","3104363.64","-14.354771","28.06313"
"250mN094425E191725","250mN094425E191725","GRID_250","ES704","35015","6.25","563642.33","3104442.68","-14.352344","28.063832"
"250mN094425E191750","250mN094425E191750","GRID_250","ES704","35015","6.25","563880.34","3104521.71","-14.349918","28.064534"
"250mN094425E191775","250mN094425E191775","GRID_250","ES704","35015","6.25","564118.35","3104600.74","-14.347492","28.065236"
"250mN094425E191800","250mN094425E191800","GRID_250","ES704","35015","6.25","564356.36","3104679.77","-14.345066","28.065938"
"250mN094425E191825","250mN094425E191825","GRID_250","ES704","35015","6.25","564594.37","3104758.8","-14.342639","28.06664"
"250mN094425E191850","250mN094425E191850","GRID_250","ES704","35015","6.25","564832.38","3104837.82","-14.340213","28.067342"
"250mN094425E191875","250mN094425E191875","GRID_250","ES704","35015","6.25","565070.39","3104916.84","-14.337786","28.068043"
"250mN094425E191900","250mN094425E191900","GRID_250","ES704","35015","6.25","565308.4","3104995.86","-14.33536","28.068745"
"250mN094425E191925","250mN094425E191925","GRID_250","ES704","35015","6.25","565546.41","3105074.87","-14.332933","28.069446"
"250mN094425E191950","250mN094425E191950","GRID_250","ES704","35015","6.25","565784.42","3105153.89","-14.330507","28.070148"
"250mN094425E191975","250mN094425E191975","GRID_250","ES704","35015","6.25","566022.43","3105232.9","-14.32808","28.070849"
"250mN094425E192000","250mN094425E192000","GRID_250","ES704","35015","6.25","566260.43","3105311.9","-14.325654","28.07155"
"250mN094425E192025","250mN094425E192025","GRID_250","ES704","35015","6.25","566498.44","3105390.91","-14.323227","28.072252"
"250mN094425E192050","250mN094425E192050","GRID_250","ES704","35015","6.25","566736.45","3105469.91","-14.320801","28.072953"
"250mN094425E192075","250mN094425E192075","GRID_250","ES704","35015","6.25","566974.46","3105548.91","-14.318374","28.073654"
"250mN094425E192100","250mN094425E192100","GRID_250","ES704","35015","6.25","567212.47","3105627.9","-14.315947","28.074355"
"250mN094425E192125","250mN094425E192125","GRID_250","ES704","35015","6.25","567450.48","3105706.9","-14.31352","28.075056"
"250mN094425E192150","250mN094425E192150","GRID_250","ES704","35015","6.25","567688.49","3105785.89","-14.311094","28.075757"
"250mN094425E192175","250mN094425E192175","GRID_250","ES704","35015","6.25","567926.5","3105864.88","-14.308667","28.076457"
"250mN094425E192200","250mN094425E192200","GRID_250","ES704","35015","6.25","568164.51","3105943.86","-14.30624","28.077158"
"250mN094425E192225","250mN094425E192225","GRID_250","ES704","35015","6.25","568402.52","3106022.84","-14.303813","28.077859"
"250mN094425E192250","250mN094425E192250","GRID_250","ES704","35015","6.25","568640.53","3106101.82","-14.301386","28.078559"
"250mN094425E192275","250mN094425E192275","GRID_250","ES704","35015","6.25","568878.54","3106180.8","-14.298959","28.07926"
"250mN094425E192300","250mN094425E192300","GRID_250","ES704","35015","6.25","569116.55","3106259.77","-14.296533","28.07996"
"250mN094425E192325","250mN094425E192325","GRID_250","ES704","35015","5.5224","569347.59","3106340.64","-14.294176","28.080678"
"250mN094425E192350","250mN094425E192350","GRID_250","ES704","35015","2.914","569535.47","3106441.25","-14.292258","28.081577"
"250mN094425E192375","250mN094425E192375","GRID_250","ES704","35015","0.6355","569721.89","3106555.8","-14.290354","28.082601"
"250mN094450E191325","250mN094450E191325","GRID_250","ES704","35015","0.4039","559825.64","3103539.38","-14.391229","28.055856"
"250mN094450E191350","250mN094450E191350","GRID_250","ES704","35015","2.7176","559995.92","3103552.68","-14.389496","28.055969"
"250mN094450E191375","250mN094450E191375","GRID_250","ES704","35015","5.8226","560247.89","3103577.62","-14.386931","28.056182"
"250mN094450E191400","250mN094450E191400","GRID_250","ES704","35015","6.25","560485.9","3103656.69","-14.384505","28.056885"
"250mN094450E191425","250mN094450E191425","GRID_250","ES704","35015","6.25","560723.91","3103735.76","-14.382079","28.057588"
"250mN094450E191450","250mN094450E191450","GRID_250","ES704","35015","6.25","560961.92","3103814.83","-14.379653","28.058291"
"250mN094450E191475","250mN094450E191475","GRID_250","ES704","35015","6.25","561199.93","3103893.9","-14.377227","28.058994"
"250mN094450E191500","250mN094450E191500","GRID_250","ES704","35015","6.25","561437.95","3103972.96","-14.374801","28.059696"
"250mN094450E191525","250mN094450E191525","GRID_250","ES704","35015","6.25","561675.96","3104052.02","-14.372375","28.060399"
"250mN094450E191550","250mN094450E191550","GRID_250","ES704","35015","6.25","561913.97","3104131.08","-14.369949","28.061102"
"250mN094450E191575","250mN094450E191575","GRID_250","ES704","35015","6.25","562151.98","3104210.13","-14.367522","28.061804"
"250mN094450E191600","250mN094450E191600","GRID_250","ES704","35015","6.25","562389.99","3104289.19","-14.365096","28.062506"
"250mN094450E191625","250mN094450E191625","GRID_250","ES704","35015","6.25","562628","3104368.24","-14.36267","28.063209"
"250mN094450E191650","250mN094450E191650","GRID_250","ES704","35015","6.25","562866.01","3104447.28","-14.360244","28.063911"
"250mN094450E191675","250mN094450E191675","GRID_250","ES704","35015","6.25","563104.02","3104526.33","-14.357818","28.064613"
"250mN094450E191700","250mN094450E191700","GRID_250","ES704","35015","6.25","563342.03","3104605.37","-14.355391","28.065315"
"250mN094450E191725","250mN094450E191725","GRID_250","ES704","35015","6.25","563580.05","3104684.4","-14.352965","28.066017"
"250mN094450E191750","250mN094450E191750","GRID_250","ES704","35015","6.25","563818.06","3104763.44","-14.350539","28.066719"
"250mN094450E191775","250mN094450E191775","GRID_250","ES704","35015","6.25","564056.07","3104842.47","-14.348112","28.067421"
"250mN094450E191800","250mN094450E191800","GRID_250","ES704","35015","6.25","564294.08","3104921.5","-14.345686","28.068123"
"250mN094450E191825","250mN094450E191825","GRID_250","ES704","35015","6.25","564532.09","3105000.53","-14.34326","28.068825"
"250mN094450E191850","250mN094450E191850","GRID_250","ES704","35015","6.25","564770.1","3105079.56","-14.340833","28.069527"
"250mN094450E191875","250mN094450E191875","GRID_250","ES704","35015","6.25","565008.11","3105158.58","-14.338407","28.070228"
"250mN094450E191900","250mN094450E191900","GRID_250","ES704","35015","6.25","565246.12","3105237.6","-14.33598","28.07093"
"250mN094450E191925","250mN094450E191925","GRID_250","ES704","35015","6.25","565484.13","3105316.61","-14.333554","28.071631"
"250mN094450E191950","250mN094450E191950","GRID_250","ES704","35015","6.25","565722.14","3105395.63","-14.331127","28.072333"
"250mN094450E191975","250mN094450E191975","GRID_250","ES704","35015","6.25","565960.15","3105474.64","-14.328701","28.073034"
"250mN094450E192000","250mN094450E192000","GRID_250","ES704","35015","6.25","566198.16","3105553.64","-14.326274","28.073736"
"250mN094450E192025","250mN094450E192025","GRID_250","ES704","35015","6.25","566436.17","3105632.65","-14.323847","28.074437"
"250mN094450E192050","250mN094450E192050","GRID_250","ES704","35015","6.25","566674.18","3105711.65","-14.321421","28.075138"
"250mN094450E192075","250mN094450E192075","GRID_250","ES704","35015","6.25","566912.19","3105790.65","-14.318994","28.075839"
"250mN094450E192100","250mN094450E192100","GRID_250","ES704","35015","6.25","567150.2","3105869.65","-14.316567","28.07654"
"250mN094450E192125","250mN094450E192125","GRID_250","ES704","35015","6.25","567388.21","3105948.64","-14.31414","28.077241"
"250mN094450E192150","250mN094450E192150","GRID_250","ES704","35015","6.25","567626.22","3106027.64","-14.311714","28.077942"
"250mN094450E192175","250mN094450E192175","GRID_250","ES704","35015","6.25","567864.23","3106106.62","-14.309287","28.078643"
"250mN094450E192200","250mN094450E192200","GRID_250","ES704","35015","6.25","568102.24","3106185.61","-14.30686","28.079344"
"250mN094450E192225","250mN094450E192225","GRID_250","ES704","35015","6.25","568340.25","3106264.59","-14.304433","28.080044"
"250mN094450E192250","250mN094450E192250","GRID_250","ES704","35015","6.25","568578.26","3106343.57","-14.302006","28.080745"
"250mN094450E192275","250mN094450E192275","GRID_250","ES704","35015","6.25","568816.27","3106422.55","-14.299579","28.081445"
"250mN094450E192300","250mN094450E192300","GRID_250","ES704","35015","6.25","569054.28","3106501.53","-14.297152","28.082146"
"250mN094450E192325","250mN094450E192325","GRID_250","ES704","35015","6.25","569292.29","3106580.5","-14.294725","28.082846"
"250mN094450E192350","250mN094450E192350","GRID_250","ES704","35015","6.25","569530.3","3106659.47","-14.292298","28.083547"
"250mN094450E192375","250mN094450E192375","GRID_250","ES704","35015","6.169","569766.71","3106744.63","-14.289887","28.084303"
"250mN094450E192400","250mN094450E192400","GRID_250","ES704","35015","5.7733","569999.74","3106842.94","-14.287509","28.085178"
"250mN094450E192425","250mN094450E192425","GRID_250","ES704","35015","1.7309","570158.25","3106926.21","-14.285891","28.085921"
"250mN094475E191300","250mN094475E191300","GRID_250","ES704","35015","1.5353","559505.6","3103703.74","-14.394477","28.057354"
"250mN094475E191325","250mN094475E191325","GRID_250","ES704","35015","5.1335","559703.38","3103685.23","-14.392466","28.057178"
"250mN094475E191350","250mN094475E191350","GRID_250","ES704","35015","6.25","559947.59","3103740.25","-14.389978","28.057664"
"250mN094475E191375","250mN094475E191375","GRID_250","ES704","35015","6.25","560185.6","3103819.33","-14.387552","28.058367"
"250mN094475E191400","250mN094475E191400","GRID_250","ES704","35015","6.25","560423.61","3103898.4","-14.385126","28.05907"
"250mN094475E191425","250mN094475E191425","GRID_250","ES704","35015","6.25","560661.62","3103977.48","-14.3827","28.059773"
"250mN094475E191450","250mN094475E191450","GRID_250","ES704","35015","6.25","560899.64","3104056.55","-14.380274","28.060476"
"250mN094475E191475","250mN094475E191475","GRID_250","ES704","35015","6.25","561137.65","3104135.61","-14.377848","28.061179"
"250mN094475E191500","250mN094475E191500","GRID_250","ES704","35015","6.25","561375.66","3104214.68","-14.375422","28.061881"
"250mN094475E191525","250mN094475E191525","GRID_250","ES704","35015","6.25","561613.67","3104293.74","-14.372996","28.062584"
"250mN094475E191550","250mN094475E191550","GRID_250","ES704","35015","6.25","561851.68","3104372.8","-14.37057","28.063286"
"250mN094475E191575","250mN094475E191575","GRID_250","ES704","35015","6.25","562089.7","3104451.85","-14.368143","28.063989"
"250mN094475E191600","250mN094475E191600","GRID_250","ES704","35015","6.25","562327.71","3104530.91","-14.365717","28.064691"
"250mN094475E191625","250mN094475E191625","GRID_250","ES704","35015","6.25","562565.72","3104609.96","-14.363291","28.065394"
"250mN094475E191650","250mN094475E191650","GRID_250","ES704","35015","6.25","562803.73","3104689","-14.360865","28.066096"
"250mN094475E191675","250mN094475E191675","GRID_250","ES704","35015","6.25","563041.74","3104768.05","-14.358439","28.066798"
"250mN094475E191700","250mN094475E191700","GRID_250","ES704","35015","6.25","563279.75","3104847.09","-14.356012","28.0675"
"250mN094475E191725","250mN094475E191725","GRID_250","ES704","35015","6.25","563517.76","3104926.13","-14.353586","28.068202"
"250mN094475E191750","250mN094475E191750","GRID_250","ES704","35015","6.25","563755.77","3105005.17","-14.351159","28.068904"
"250mN094475E191775","250mN094475E191775","GRID_250","ES704","35015","6.25","563993.79","3105084.2","-14.348733","28.069606"
"250mN094475E191800","250mN094475E191800","GRID_250","ES704","35015","6.25","564231.8","3105163.23","-14.346307","28.070308"
"250mN094475E191825","250mN094475E191825","GRID_250","ES704","35015","6.25","564469.81","3105242.26","-14.34388","28.07101"
"250mN094475E191850","250mN094475E191850","GRID_250","ES704","35015","6.25","564707.82","3105321.29","-14.341454","28.071712"
"250mN094475E191875","250mN094475E191875","GRID_250","ES704","35015","6.25","564945.83","3105400.31","-14.339027","28.072413"
"250mN094475E191900","250mN094475E191900","GRID_250","ES704","35015","6.25","565183.84","3105479.33","-14.336601","28.073115"
"250mN094475E191925","250mN094475E191925","GRID_250","ES704","35015","6.25","565421.85","3105558.35","-14.334174","28.073817"
"250mN094475E191950","250mN094475E191950","GRID_250","ES704","35015","6.25","565659.86","3105637.36","-14.331747","28.074518"
"250mN094475E191975","250mN094475E191975","GRID_250","ES704","35015","6.25","565897.87","3105716.37","-14.329321","28.075219"
"250mN094475E192000","250mN094475E192000","GRID_250","ES704","35015","6.25","566135.88","3105795.38","-14.326894","28.075921"
"250mN094475E192025","250mN094475E192025","GRID_250","ES704","35015","6.25","566373.89","3105874.39","-14.324467","28.076622"
"250mN094475E192050","250mN094475E192050","GRID_250","ES704","35015","6.25","566611.9","3105953.39","-14.322041","28.077323"
"250mN094475E192075","250mN094475E192075","GRID_250","ES704","35015","6.25","566849.92","3106032.4","-14.319614","28.078024"
"250mN094475E192100","250mN094475E192100","GRID_250","ES704","35015","6.25","567087.93","3106111.39","-14.317187","28.078725"
"250mN094475E192125","250mN094475E192125","GRID_250","ES704","35015","6.25","567325.94","3106190.39","-14.31476","28.079426"
"250mN094475E192150","250mN094475E192150","GRID_250","ES704","35015","6.25","567563.95","3106269.38","-14.312333","28.080127"
"250mN094475E192175","250mN094475E192175","GRID_250","ES704","35015","6.25","567801.96","3106348.37","-14.309907","28.080828"
"250mN094475E192200","250mN094475E192200","GRID_250","ES704","35015","6.25","568039.97","3106427.36","-14.30748","28.081529"
"250mN094475E192225","250mN094475E192225","GRID_250","ES704","35015","6.25","568277.98","3106506.34","-14.305053","28.08223"
"250mN094475E192250","250mN094475E192250","GRID_250","ES704","35015","6.25","568515.99","3106585.33","-14.302626","28.08293"
"250mN094475E192275","250mN094475E192275","GRID_250","ES704","35015","6.25","568754","3106664.3","-14.300199","28.083631"
"250mN094475E192300","250mN094475E192300","GRID_250","ES704","35015","6.25","568992.01","3106743.28","-14.297772","28.084331"
"250mN094475E192325","250mN094475E192325","GRID_250","ES704","35015","6.25","569230.02","3106822.25","-14.295345","28.085032"
"250mN094475E192350","250mN094475E192350","GRID_250","ES704","35015","6.25","569468.03","3106901.22","-14.292917","28.085732"
"250mN094475E192375","250mN094475E192375","GRID_250","ES704","35015","6.25","569706.04","3106980.19","-14.29049","28.086432"
"250mN094475E192400","250mN094475E192400","GRID_250","ES704","35015","6.25","569944.05","3107059.16","-14.288063","28.087133"
"250mN094475E192425","250mN094475E192425","GRID_250","ES704","35015","5.967","570172.75","3107174.25","-14.285729","28.088159"
"250mN094475E192450","250mN094475E192450","GRID_250","ES704","35015","1.3331","570322.86","3107218.93","-14.284198","28.088555"
"250mN094500E191250","250mN094500E191250","GRID_250","ES704","35015","0.063","559015.35","3103805.12","-14.399461","28.058291"
